605, 39.74
606, 61.32
607, 6.99
608, 0.77
609, 9.13
610, 11.15
611, 20.62
612, 89.57
613, 94.8
614, 0.49
615, 22.77
616, 80.47
617, 36.02
618, 29.83
619, 2.37
620, 93.04
621, 4.61
622, 17.39
623, 1.23
624, 59.35
625, 97.71
626, 49.59
627, 90.67
628, 26.85
629, 67.65
630, 10.66
631, 64.22
632, 95.39
633, 71.18
634, 52.94
635, 93.22
636, 12.96
637, 59.39
638, 8.1
639, 87.09
640, 7.86
641, 79.68
642, 26.72
643, 7.21
644, 32.93
645, 39.03
646, 8.09
647, 97.51
648, 8.42
649, 55.02
650, 26.32
651, 14.37
652, 13.3
653, 33.34
654, 11.17
655, 6.89
656, 73.08
657, 98.27
658, 14.67
659, 76.27
660, 35.07
661, 80.65
662, 43.31
663, 35.82
664, 89.07
665, 96.35
666, 8.34
667, 89.92
668, 77.81
669, 13.54
670, 3.37
671, 10.35
672, 53.45
673, 64.68
674, 98.52
675, 3.38
676, 72.67
677, 23.22
678, 23.65
679, 75.59
680, 50.98
681, 0.95
682, 34.33
683, 25.56
684, 62.37
685, 13.42
686, 26.91
687, 12.41
688, 40.86
689, 54.43
690, 25.76
691, 51.5
692, 85.15
693, 91.25
694, 68.91
695, 15.93
696, 33.55
697, 6.26
698, 15.14
699, 15.62
700, 50.71
701, 13.79
702, 21.93
703, 17.33
704, 25.45
705, 20.66
706, 83.41
707, 82
708, 61.36
709, 77.86
710, 99.23
711, 38.06
712, 2.28
713, 45.57
714, 48.18
715, 90.27
716, 42.24
717, 3.79
718, 75.91
719, 21.21
720, 0.38
721, 7.38
722, 85.83
723, 78.66
724, 44.39
725, 24.17
726, 12.18
727, 73.91
728, 91.94
729, 65.78
730, 77.58
731, 22.56
732, 29.17
733, 77.19
734, 11.54
735, 63.65
736, 11.3
737, 73.48
738, 85.8
739, 22.53
740, 81
741, 49.57
742, 15.25
743, 53.32
744, 11.38
745, 2.25
746, 98.99
747, 58.66
748, 45.95
749, 7.27
750, 25.43
751, 41.06
752, 71.87
753, 95.28
754, 17.69
755, 71.29
756, 26.45
757, 92.62
758, 36.88
759, 21.84
760, 65.29
761, 19.79
762, 9.02
763, 14.18
764, 29.44
765, 81.57
766, 75.96
767, 92.26
768, 19.42
769, 18.25
770, 19.22
771, 44.87
772, 4.62
773, 35.09
774, 52.73
775, 77.13
776, 75.96
777, 81.3
778, 37.73
779, 87.45
780, 40.63
781, 49.06
782, 15.73
783, 22.44
784, 41.18
785, 70.22
786, 36.28
787, 94.09
788, 74.45
789, 59.87
790, 96.69
791, 31.47
792, 81.84
793, 44.06
794, 70.35
795, 72.8
796, 97.19
797, 82.54
798, 2.63
799, 33.47
800, 13.06
801, 47.05
802, 72.37
803, 30.87
804, 90.07
805, 91.93
806, 76.41
807, 24.93
808, 93.22
809, 62.32
810, 7.5
811, 56.88
812, 67.48
813, 42.82
814, 98.39
815, 75.51
816, 4.39
817, 8.91
818, 48.74
819, 35.3
820, 22.56
821, 94.65
822, 12.01
823, 72.65
824, 63.1
825, 94.34
826, 86.91
827, 76.58
828, 13.79
829, 68.81
830, 51.95
831, 4.97
832, 38.09
833, 93.57
834, 70.79
835, 58.2
836, 3.18
837, 83.06
838, 51.64
839, 27.2
840, 25.95
841, 21.88
842, 15.91
843, 70.7
844, 86.41
845, 80.01
846, 97.99
847, 53.14
848, 12.45
849, 57.35
850, 98.97
851, 89.74
852, 79.02
853, 81.83
854, 20.84
855, 64.18
856, 85.48
857, 40.32
858, 48.55
859, 10.23
860, 73.07
861, 17.58
862, 40.32
863, 67.16
864, 78.24
865, 88.44
866, 32.15
867, 28.08
868, 39.24
869, 76.87
870, 99.77
871, 84.81
872, 64.15
873, 78.13
874, 90.41
875, 39.25
876, 86.79
877, 85.19
878, 95.08
879, 95.58
880, 26.56
881, 3.15
882, 50.75
883, 20.35
884, 26.14
885, 1.01
886, 72.55
887, 22.94
888, 35.61
889, 48.62
890, 92.64
891, 26.64
892, 32.24
893, 0.77
894, 12.46
895, 12.43
896, 55.22
897, 3.9
898, 38.6
899, 20.57
900, 22.96
901, 2.56
902, 42.82
903, 2.97
904, 46.47
905, 90.84
906, 67.54
907, 96.35
908, 21.33
909, 43.7
910, 26.21
911, 2.76
912, 1.22
913, 30.86
914, 87.67
915, 68.99
916, 20.33
917, 3.31
918, 44.8
919, 53.16
920, 93.42
921, 55.18
922, 37.96
923, 12.93
924, 94.9
925, 6.47
926, 41.42
927, 3.6
928, 73.25
929, 36.83
930, 19.84
931, 66.97
932, 87.07
933, 94.78
934, 86.46
935, 29.6
936, 83.39
937, 72.07
938, 59.08
939, 44
940, 99.88
941, 91
942, 28.6
943, 17.29
944, 45.76
945, 94.32
946, 74.77
947, 56.36
948, 9.02
949, 6.9
950, 43.6
951, 18.78
952, 10.66
953, 92.88
954, 78.53
955, 52.06
956, 94.08
957, 55.87
958, 56.22
959, 35.45
960, 19.13
961, 25.72
962, 86.98
963, 49.74
964, 49.09
965, 21.28
966, 37.01
967, 72.3
968, 78.66
969, 47.84
970, 85.89
971, 73.82
972, 50.99
973, 51
974, 95.44
975, 69.2
976, 24.45
977, 16.65
978, 52.29
979, 26.71
980, 96.78
981, 1.45
982, 47.92
983, 26.42
984, 60.06
985, 80.82
986, 45.14
987, 78.18
988, 81.55
989, 20.25
990, 14.24
991, 17.83
992, 45.27
993, 22.96
994, 26.34
995, 47.2
996, 45.25
997, 99.9
998, 56.79
999, 81.38
1000, 18.61
1001, 41.1
1002, 16.39
1003, 17.88
1004, 21.95
1005, 25.39
1006, 20.57
1007, 20.48
1008, 22.47
1009, 90.26
1010, 24.95
1011, 20.11
1012, 51.52
1013, 43.68
1014, 75.74
1015, 14.73
1016, 69.22
1017, 18.14
1018, 60.74
1019, 76.67
1020, 55.46
1021, 31.7
1022, 1.14
1023, 3.3
1024, 58.95
1025, 33.28
1026, 61.04
1027, 16.57
1028, 30.52
1029, 92.32
1030, 8.76
1031, 66.86
1032, 99.79
1033, 16.42
1034, 28.09
1035, 59.45
1036, 89.48
1037, 48.96
1038, 9.19
1039, 31.2
1040, 24.54
1041, 76.82
1042, 89.63
1043, 10.9
1044, 70.61
1045, 34.16
1046, 18.04
1047, 65.06
1048, 75.97
1049, 90.19
1050, 68.15
1051, 84.07
1052, 15.74
1053, 27.73
1054, 30.94
1055, 48.74
1056, 5.36
1057, 30.67
1058, 6.36
1059, 21.59
1060, 16.97
1061, 82.63
1062, 11.88
1063, 81.44
1064, 1.33
1065, 35.31
1066, 73.7
1067, 88.38
1068, 49.01
1069, 17.31
1070, 84.1
1071, 93.45
1072, 8.67
1073, 7.3
1074, 52.33
1075, 96.9
1076, 70.13
1077, 78.88
1078, 94.09
1079, 73.83
1080, 83.76
1081, 6.98
1082, 46.96
1083, 88.15
1084, 53.34
1085, 34.34
1086, 73.62
1087, 9.11
1088, 39.95
1089, 30.73
1090, 25.1
1091, 66.52
1092, 52.37
1093, 15.7
1094, 13.43
1095, 9.85
1096, 95.62
1097, 56.25
1098, 15.08
1099, 18.03
1100, 70.07
1101, 3.8
1102, 34.82
1103, 14.35
1104, 7.74
1105, 81.93
1106, 21.93
1107, 71.8
1108, 67.91
1109, 6.24
1110, 51.48
1111, 97.11
1112, 23.22
1113, 20.1
1114, 96.61
1115, 0.19
1116, 16.35
1117, 99.94
1118, 27.52
1119, 71.36
1120, 28.39
1121, 18.34
1122, 33.82
1123, 62.14
1124, 69.27
1125, 69.54
1126, 16.69
1127, 7.21
1128, 54.59
1129, 23.97
1130, 33.9
1131, 57.6
1132, 68.57
1133, 87.24
1134, 68.48
1135, 16.06
1136, 20.22
1137, 97.91
1138, 88.75
1139, 8.16
1140, 72.83
1141, 16.16
1142, 49.19
1143, 6.01
1144, 90.6
1145, 78.11
1146, 53.34
1147, 10.35
1148, 16.21
1149, 33.72
1150, 63.91
1151, 37.5
1152, 46.61
1153, 47.67
1154, 79.64
1155, 42.78
1156, 35.92
1157, 27.57
1158, 25.59
1159, 32.95
1160, 15.76
1161, 63.18
1162, 4
1163, 50.52
1164, 34.52
1165, 7.22
1166, 3.54
1167, 80.42
1168, 27.15
1169, 21.72
1170, 90.63
1171, 29.74
1172, 50.9
1173, 3.29
1174, 91.45
1175, 31.34
1176, 92.37
1177, 98.85
1178, 0.91
1179, 4.62
1180, 66.11
1181, 5.68
1182, 93.11
1183, 96.89
1184, 53.09
1185, 69.83
1186, 63.45
1187, 49.31
1188, 77.68
1189, 51.01
1190, 27.71
1191, 44.61
1192, 82.24
1193, 84.84
1194, 63.7
1195, 8.41
1196, 4.31
1197, 8.78
1198, 59.13
1199, 4.3
1200, 36.79
1201, 33.77
1202, 2.21
1203, 39.18
1204, 3.8
1205, 78.43
1206, 38.5
1207, 74.3
1208, 89.9
1209, 14.09
1210, 32.2
1211, 3.25
1212, 53.33
1213, 63.58
1214, 98.39
1215, 53.93
1216, 44.22
1217, 5.23
1218, 33.63
1219, 90.79
1220, 38.62
1221, 44.9
1222, 55.94
1223, 31.69
1224, 29
1225, 96.87
1226, 15.8
1227, 49.41
1228, 60.75
1229, 97.77
1230, 82.7
1231, 71.95
1232, 33.67
1233, 94.45
1234, 73.34
1235, 7.27
1236, 18.01
1237, 2.44
1238, 34.26
1239, 68.08
1240, 10.14
1241, 35.58
1242, 15.29
1243, 94.64
1244, 11.57
1245, 15.99
1246, 91.37
1247, 0.38
1248, 26.64
1249, 15.85
1250, 58.43
1251, 55.12
1252, 36.9
1253, 8.98
1254, 82.21
1255, 98.76
1256, 79.63
1257, 31.84
1258, 82.94
1259, 87.53
1260, 16.08
1261, 30.1
1262, 77.67
1263, 10.33
1264, 46.54
1265, 95.04
1266, 7.6
1267, 39.06
1268, 71.03
1269, 69.34
1270, 95.61
1271, 88.62
1272, 62.62
1273, 61.33
1274, 27.38
1275, 18.39
1276, 48.56
1277, 21.54
1278, 39.64
1279, 43.03
1280, 89.57
1281, 88.35
1282, 42.9
1283, 81.43
1284, 9.41
1285, 3.83
1286, 51.38
1287, 65.42
1288, 57.26
1289, 8.54
1290, 79.93
1291, 15.65
1292, 18.21
1293, 50.17
1294, 3.5
1295, 78.4
1296, 52.74
1297, 34.51
1298, 11.49
1299, 7.75
1300, 86.81
1301, 33.92
1302, 95.43
1303, 43.82
1304, 67.1
1305, 86.29
1306, 65.51
1307, 20.66
1308, 63.13
1309, 27.36
1310, 39.13
1311, 20.69
1312, 60.1
1313, 23.29
1314, 56.54
1315, 60.04
1316, 22.47
1317, 78.49
1318, 36.67
1319, 83.27
1320, 78.28
1321, 70.41
1322, 86.03
1323, 50.16
1324, 99.86
1325, 80.15
1326, 64.89
1327, 50.16
1328, 1.47
1329, 98.05
1330, 0.59
1331, 93.1
1332, 91.01
1333, 84.11
1334, 34.92
1335, 12.01
1336, 8.93
1337, 74.7
1338, 91.21
1339, 43.45
1340, 11.18
1341, 58.32
1342, 41.74
1343, 70.24
1344, 47.94
1345, 90.49
1346, 88.73
1347, 32.47
1348, 33.43
1349, 4.38
1350, 94.95
1351, 1.98
1352, 13.98
1353, 30.18
1354, 45.01
1355, 14.04
1356, 84.8
1357, 47.63
1358, 5.62
1359, 42.32
1360, 90.58
1361, 95.5
1362, 82.68
1363, 70.71
1364, 28.03
1365, 30.21
1366, 98.96
1367, 3.51
1368, 73
1369, 87.76
1370, 85.82
1371, 79.95
1372, 11.99
1373, 27.78
1374, 72.36
1375, 60.56
1376, 28.34
1377, 12.13
1378, 20.97
1379, 36.07
1380, 1.42
1381, 13.76
1382, 83.73
1383, 75.57
1384, 73.55
1385, 42.16
1386, 20.48
1387, 70.71
1388, 70.87
1389, 96.37
1390, 42.4
1391, 3.62
1392, 17.43
1393, 22.95
1394, 13.03
1395, 22.73
1396, 44.05
1397, 26.4
1398, 17.71
1399, 99.04
1400, 37.46
1401, 0.6
1402, 67.52
1403, 2.25
1404, 41.97
1405, 26.86
1406, 67.23
1407, 20.21
1408, 3.81
1409, 24.28
1410, 99.28
1411, 14.78
1412, 4.28
1413, 99.67
1414, 61.19
1415, 0.74
1416, 76.44
1417, 85.32
1418, 40.5
1419, 45.54
1420, 29.98
1421, 92.54
1422, 20.27
1423, 25.48
1424, 72.65
1425, 84.15
1426, 28.35
1427, 27.18
1428, 3.92
1429, 49.24
1430, 32.7
1431, 11.32
1432, 63.04
1433, 12.97
1434, 74.29
1435, 78.27
1436, 68.56
1437, 24.45
1438, 63.23
1439, 3.51
1440, 70.09
1441, 4.63
1442, 34.13
1443, 63.7
1444, 49.28
1445, 32.89
1446, 96.84
1447, 89.26
1448, 24.65
1449, 24.84
1450, 53.01
1451, 59.73
1452, 52.78
1453, 35.41
1454, 95.63
1455, 59.03
1456, 46.41
1457, 13.74
1458, 40.58
1459, 40.92
1460, 74.31
1461, 91.44
1462, 86.07
1463, 95.78
1464, 20.69
1465, 66.23
1466, 8.63
1467, 54.81
1468, 33.27
1469, 5.58
1470, 97.89
1471, 13.73
1472, 50.14
1473, 55.49
1474, 83.52
1475, 73.8
1476, 34.74
1477, 17.36
1478, 33.16
1479, 84.89
1480, 30.41
1481, 5.94
1482, 15.03
1483, 30.32
1484, 3.99
1485, 40.42
1486, 42.47
1487, 25.78
1488, 77.5
1489, 26.37
1490, 98.43
1491, 16.67
1492, 68.23
1493, 68.12
1494, 48.31
1495, 67.55
1496, 19.3
1497, 26.39
1498, 65.16
1499, 57.54
1500, 51.71
1501, 77.69
1502, 64.71
1503, 24.56
1504, 32.54
1505, 20.78
1506, 14.57
1507, 87.24
1508, 60.75
1509, 62.43
1510, 96.31
1511, 74.1
1512, 71.57
1513, 87.73
1514, 31.14
1515, 8.58
1516, 77.76
1517, 17.73
1518, 73.85
1519, 23.91
1520, 4.25
1521, 50.58
1522, 42.78
1523, 41.41
1524, 17.47
1525, 10.56
1526, 45.91
1527, 56.79
1528, 22.63
1529, 45.68
1530, 58.38
1531, 80.32
1532, 85.87
1533, 64.39
1534, 40.91
1535, 24.72
1536, 16.06
1537, 69.07
1538, 69.6
1539, 52.73
1540, 46.11
1541, 38.27
1542, 85.41
1543, 58.43
1544, 80.84
1545, 70.94
1546, 98.05
1547, 41.64
1548, 3.93
1549, 65.99
1550, 75.76
1551, 49.64
1552, 2.9
1553, 11.92
1554, 34.35
1555, 97.93
1556, 27.85
1557, 0.13
1558, 33.65
1559, 81.02
1560, 32.35
1561, 0.98
1562, 11.88
1563, 23.53
1564, 44.16
1565, 39.35
1566, 4.31
1567, 90.29
1568, 54.4
1569, 82.82
1570, 44.69
1571, 14.85
1572, 11.37
1573, 92.78
1574, 83.26
1575, 71.38
1576, 1.19
1577, 80.92
1578, 21.6
1579, 55.51
1580, 97.15
1581, 16.95
1582, 90.21
1583, 58.9
1584, 15.28
1585, 77.48
1586, 70.66
1587, 64.86
1588, 34.65
1589, 51.29
1590, 66.99
1591, 45.11
1592, 88.06
1593, 93.81
1594, 69.1
1595, 11.1
1596, 36.73
1597, 37.05
1598, 5.73
1599, 29.34
1600, 66.84
1601, 13.82
1602, 66.48
1603, 97.02
1604, 95.82
1605, 34.71
1606, 73.3
1607, 16.88
1608, 13.5
1609, 84.63
1610, 82.82
1611, 72.01
1612, 7.74
1613, 7.82
1614, 87.5
1615, 22.65
1616, 10.43
1617, 11.36
1618, 13.71
1619, 55.09
1620, 64.2
1621, 39.35
1622, 12.72
1623, 24.36
1624, 84.26
1625, 56.58
1626, 93.31
1627, 18.15
1628, 20.15
1629, 97.42
1630, 7.32
1631, 48.05
1632, 82.9
1633, 38.44
1634, 43.05
1635, 18.53
1636, 40.49
1637, 50.51
1638, 22.65
1639, 58.53
1640, 53.52
1641, 46
1642, 99.57
1643, 19.54
1644, 70.81
1645, 81.22
1646, 93.96
1647, 71.53
1648, 23
1649, 19.23
1650, 0.7
1651, 5.02
1652, 89.22
1653, 45
1654, 82.92
1655, 70.67
1656, 25.64
1657, 29.36
1658, 84.61
1659, 71
1660, 42.02
1661, 93.49
1662, 27.24
1663, 56.88
1664, 86.96
1665, 47.02
1666, 2.32
1667, 77.54
1668, 32.83
1669, 15.16
1670, 99.08
1671, 47.28
1672, 77.97
1673, 98.21
1674, 81.84
1675, 22.36
1676, 84.85
1677, 12.94
1678, 8.87
1679, 78.9
1680, 42.51
1681, 59.09
1682, 5.64
1683, 74.57
1684, 11.86
1685, 54.42
1686, 73.34
1687, 34.05
1688, 10.23
1689, 38.48
1690, 35.23
1691, 74.84
1692, 7.05
1693, 3.74
1694, 1.24
1695, 36.72
1696, 29.05
1697, 26.83
1698, 36.69
1699, 51.08
1700, 6.68
1701, 53.69
1702, 98.65
1703, 49.15
1704, 15.42
1705, 16.09
1706, 4.11
1707, 11.25
1708, 22.42
1709, 11.83
1710, 42.88
1711, 77.79
1712, 51.75
1713, 75.19
1714, 11.63
1715, 74.85
1716, 97.65
1717, 86.88
1718, 35.76
1719, 24.18
1720, 63.21
1721, 34.89
1722, 57.25
1723, 3.04
1724, 11
1725, 67.45
1726, 31.82
1727, 0.45
1728, 41.71
1729, 62.11
1730, 86.09
1731, 12.05
1732, 14.59
1733, 79.62
1734, 45.77
1735, 17.48
1736, 87.71
1737, 43.69
1738, 60.7
1739, 85.18
1740, 85.51
1741, 64.55
1742, 79.57
1743, 88.61
1744, 60.73
1745, 8.72
1746, 4.68
1747, 68.2
1748, 69.22
1749, 94.79
1750, 94.89
1751, 38.1
1752, 20.02
1753, 11.15
1754, 27.24
1755, 7.84
1756, 51.41
1757, 73.99
1758, 94.41
1759, 31.34
1760, 95.43
1761, 78.71
1762, 71.86
1763, 84.51
1764, 93.92
1765, 28.88
1766, 20.85
1767, 20.68
1768, 26.91
1769, 49.75
1770, 10.42
1771, 49.67
1772, 39.48
1773, 73.89
1774, 13.92
1775, 2.16
1776, 17.36
1777, 97.85
1778, 7.6
1779, 95.8
1780, 40.26
1781, 8.3
1782, 31.45
1783, 60.2
1784, 54.03
1785, 56.78
1786, 30.86
1787, 75.72
1788, 72.17
1789, 1.19
1790, 37.41
1791, 44.69
1792, 15.56
1793, 44.06
1794, 18.26
1795, 99.11
1796, 17.73
1797, 8.9
1798, 60.27
1799, 86.83
1800, 47.67
1801, 44.58
1802, 4.21
1803, 33.76
1804, 79.14
1805, 65.05
1806, 58.47
1807, 13.56
1808, 7.49
1809, 22.32
1810, 35.33
1811, 94.7
1812, 26.21
1813, 18.37
1814, 9.84
1815, 17.62
1816, 76.52
1817, 75.23
1818, 84.36
1819, 78.28
1820, 63.63
1821, 32.34
1822, 75.94
1823, 70.8
1824, 65.38
1825, 5.6
1826, 30.95
1827, 26.97
1828, 33.11
1829, 94.16
1830, 73.41
1831, 86.73
1832, 47.18
1833, 7.78
1834, 85.2
1835, 45.37
1836, 18.01
1837, 24.04
1838, 64.84
1839, 88.33
1840, 99.52
1841, 31.19
1842, 39.65
1843, 53.14
1844, 61.22
1845, 49.08
1846, 67.42
1847, 97.14
1848, 25.96
1849, 22.25
1850, 85.42
1851, 76.72
1852, 90.17
1853, 56.15
1854, 70.4
1855, 27.36
1856, 46.11
1857, 41.66
1858, 35.47
1859, 1.13
1860, 44.33
1861, 75.31
1862, 53.3
1863, 50.85
1864, 15.93
1865, 88.24
1866, 33.32
1867, 88.25
1868, 43.68
1869, 97.64
1870, 85.25
1871, 23.98
1872, 72.08
1873, 70.46
1874, 19.82
1875, 65.92
1876, 81.21
1877, 2.28
1878, 97.56
1879, 72.93
1880, 34.12
